postid,postdate,tag,TFMvalue,comparitive_count,Normalized_count,text_entropy,concept_entropy,UMASS(coherence),TFIDF(informativeness),polarity,normalized_text_entropy,normalized_concept_entropy,normalized_UMASS,normalized_TFIDF,normalized_polarity,tagtext,posttext
2258,1403457180,0,0.75,1,0.016666667,4.235305487,3.690260391,0.644864751,0.710242262,0,4.235305487,3.690260391,0.586240683,0.08267201,0.259259259,loops,Declare just one and reuse that for all of your loops instead of creating thousands and thousands of them. That should help with your Garbage Collection issues and the timing too.
2259,1398287100,0,0.75,0,0,3.169925001,0,0.55325529,1.545642646,4,3.169925001,0,0.502959355,0.179912393,0.333333333,loops,I am making a 2d RPG game and i was wanting to get background music working. I wrote a sound class that plays the music on a separate thread but i cannot figure out how to make it loop. My Sound class is as follows:
2260,1398287280,0,0.5,3,0.05,4.335129384,0,0.463489724,3.207563192,5,4.335129384,0,0.421354295,0.373359502,0.351851852,loops,"This creates an infinite loop. Adjust accordingly. When you start a thread, it will execute any code that is in the method and then exit. So this is where the loop would go in order to repeatedly play the sound (without blocking your other threads/code). This solution has no way of stopping this thread (and therefore stopping playback) with your current code, but I assume you are writing this in stages. The thread will stop playback and exit when the application does currently."
2261,1398287460,0,0.888888889,1,0.016666667,4.390826468,4.393323297,0.587370312,2.289963315,3,4.390826468,4.393323297,0.533973011,0.266551121,0.314814815,loops,Sample code: You can make it more better by moving static part of the method in method. In that case you don't need to read the file again.Hint: pass in method instead of.
2262,1397998380,0,0.75,6,0.1,4.336276014,0,0.538096333,1.605827252,1,4.336276014,0,0.489178485,0.186917865,0.277777778,loops,"I apologies for my poor knowledge of programming and english in advance. So my friends and I are a creating a tower defence game as our 2nd semester project at our university. The semester is about user involvment, so we decided to create a tower defence as we can include user in a lot of things. But we have given our tower defence game a twist, we have included questions inbetween waves, which gives a reward of x amount of gold if answered correct. As it is right now we only have one question for each wave, and we would like to include up to 5 questions for each wave, this is done due to if people want to play it more than once, they cannot just remember the right answer from earlier. We have already made a list of questions in a text file which looks like this, example: Which Chinese leader��Η��s widow was sentenced to death as a member of the Gang of Four? A: Zhou Enlai B: Jiang Zemin C: Mao Zedong D: Sun Yat-Sen 3 Example done, and this is done with up to 50 questions. And our code for reading this txt file so far looks like this: My question is now, how do we create a game with 5 questions saved for eachwave, and one random is selected, I hope you know what I mean. I was thinking about doing some kind of if loop, but I am not sure of how to do this. I hope you can help, thank you for your time!"
2263,1397998800,0,0.8,2,0.033333333,4.136946501,4.59371453,0.524105127,1.596172335,0,4.136946501,4.59371453,0.476459206,0.185794035,0.259259259,loops,Here is some code to get you started. I'll leave it to you as to how and where to place it. Info on can be. This solution does not cover repeating questions. If you would like to never repeat a question you will either need to keep track of the Questions asked or use a such as an and Questions as you use them to make sure they're not in the pool next time around.
2264,1393068960,0,0.571428571,0,0,4.42380927,4.254357158,0.519659682,3.261368835,1,4.42380927,4.254357158,0.472417893,0.379622465,0.277777778,loops,"I want to read text file using javascript not using imacros loop I tried to read it using java with no luck give me message error ""ReferenceError: java is not defined"" if there is any other way to read text file or fix my code because I have no idea"
2265,1393173420,0,0.714285714,0,0,4.206006549,0,1.1,1.81984752,-1,4.206006549,0,1,0.211829767,0.240740741,loops,"using javascript this can work XMLHttpRequest() but XMLHttpRequest() is no longer supported in firefox 15+ You must have to define it: const XMLHttpRequest = Components.Constructor(""@mozilla.org/xmlextras/xmlhttprequest;1"");var request = XMLHttpRequest();"
2266,1393083360,0,0.666666667,0,0,4.248299506,0,0.476901745,1.586548565,1,4.248299506,0,0.433547041,0.184673831,0.277777778,loops,Install FireFox 15 and don't update it and that function will work. Java is not supported in FF16+ but in FF15 it works.
2267,1391791380,0,0.777777778,4,0.066666667,4.279478083,4.57466519,0.556643849,1.999441951,1,4.279478083,4.57466519,0.506039863,0.232734511,0.277777778,loops,"Does a Java loop together with use more or less resources than a blocking loop with and? And do the CPU cores have some special (hardware) implementations to allow? If yes, are there any limitations while working with such non-blocking loops? An example: (Just a note: Without the a core would go radical 100% in a loop...)"
2268,1391791620,0,0.833333333,12,0.2,4.347055146,0,0.572264229,0.777204451,0,4.347055146,0,0.520240208,0.090466391,0.259259259,loops,"As to the original question of why takes up more CPU than, consider: a modern CPU can perform billions of instructions per second. With the loop, assuming it is perfect and waits exactly one millisecond each time, you're limiting the CPU to per second. Without it, there's no limit and it can run the tight loop instead. As to the new question of which is more efficient, the approach vs. and beinged...Well let's say you're waiting on a condition. Option one: vs. and elsewhere: Say it takes 10 seconds for condition to be true. In the first approach, you call 10,000 times and check 10,000 times. In the second approach, you call once and once."
2269,1391793420,0,0.8,4,0.066666667,4.313957982,4.485909344,0.325187575,3.977234536,0,4.313957982,4.485909344,0.295625068,0.462949042,0.259259259,loops,"Is this a trick question? When you put a ""wait()"" into a loop, it releases the synchronization variable, allowing some other thread to go forward and eventually notify back to this thread that it can continue.The thread won't proceed, and won't use any cpu cycles, until it gets that notify. And that's why wait/notify must be called from within sync'd blocks or methods (not clear if you are doing that here). By contrast, a ""while ... true"" is an infinite loop which is going to use every cpu cycle you give it, until the end condition is met. I recommend a good book on Java threads and synchronization, like "
2270,1391791740,0,0.75,1,0.016666667,4.469507587,0,0.674499537,0.696704374,3,4.469507587,0,0.613181397,0.081096204,0.314814815,loops,"It does use more resources, and in general is not a good design. You are far better off waiting properly as even if you don't get better performance in one specific test on one specific hardware you will get better performance in other suggestions. This will become especially important if you have a lot of these threads running as the overhead is per thread."
2271,1391796600,0,0.875,9,0.15,4.336067298,4.182668008,0.409385987,1.030860974,1,4.336067298,4.182668008,0.372169079,0.119991943,0.277777778,loops,"Basically, Claudiu is right: CPU are very fast indeed. But there is also another factor to consider: Actually is needed in non-blocking threads to allow other threads to continue. Because if there is no wait at all, the OS can't allocate resources to any other thread and they will starvate. On the other side, in reality cause a much longer wait depending how the OS allocates the resources. But that's up to the OS. When programming, there are always 2 factors to consider: Therefore it's all about the (or in general: Bytes/s). You can't only make the right decisions based on the allocated resources as many programmers intend to do. It's even possible be that above non-blocking floop uses a lot less resources than a blocking one, because there is no synchronisation overhead. So never forget the time dimension.Faster, non-blocking programs (can) use less resources."
2272,1375776960,0,0.5,2,0.033333333,4.266482851,4.252920237,0.698910491,1.837053804,-1,4.266482851,4.252920237,0.635373174,0.213832574,0.240740741,loops,"I am trying to make a generator for Spirals being parametrized by the amount of dimensions the answer should have. However now I am trying to generate only 1 result (or batch of results) at once: So how exactly would I need to do it now if I want to use it for an iterator, so using the it should retrieve 'the result' of one call. It would be enough already if there would be some method replacing the bunch of in which I give as input the and an array holding the-value in case of; holding the-value in case of; the-value in case of, etc. I hope my question is clear enough."
2273,1375779600,0,0.6,1,0.016666667,4.349353341,4.458996452,0.470150951,1.103523268,-5,4.349353341,4.458996452,0.427409955,0.128449815,0.166666667,loops,"Ok, instead of stalling there is a solution which will work for ints, a general solution is much harder, note: This will ""spiral"" out in boxes. prints"
2274,1369932480,0,0.75,2,0.033333333,4.193231613,3.974937501,0.376411318,0.686603679,-1,4.193231613,3.974937501,0.342192107,0.079920486,0.240740741,loops,"EDIT: I tried using a camparator and it didnt work, I get an error I have to read in a file with the contents this is the code I read it in with How can I sort the 2D Array based off of the first column of the last (or any) column of numbers from the text file?"
2275,1369932900,0,0.666666667,3,0.05,4.37320231,4.389681168,0.367596498,0.867995118,0,4.37320231,4.389681168,0.334178635,0.101034401,0.259259259,loops,"From what I'm understanding, you want to sort the 2D array by arranging the positions of the arrays inside of them.You can use with a custom like this: It may help to use or compare numerical values using.If you want to sort the individual String arrays inside the 2D array, you'll have to sort each array individually. EDIT: see the comments for a suggested compare method."
2276,1369932720,0,0.8,2,0.033333333,4.298127839,4.559918101,0.649399948,0.665964938,-1,4.298127839,4.559918101,0.590363589,0.077518142,0.240740741,loops,"I wouldn't use a 2D array for this purpose. I would create a class and define instance variables for each of the fields in the file format.Then I would create a class that implements (say,) that defines how to compare based on whatever criteria is needed. Then, you can have an array of or a of.Last, you can sort the array withor the list with "
2277,1369932720,0,0.75,0,0,4.058172368,0,0.586184263,1.101336125,2,4.058172368,0,0.532894785,0.128195232,0.296296296,loops,Use to sort your array
2278,1369932780,0,0.75,1,0.016666667,4.340747774,0,1.1,1.388031561,1,4.340747774,0,1,0.060403429,0.277777778,loops,You can use with a comparator.
2279,1368337620,0,0.666666667,6,0.1,3.790118291,0,0.472682764,1.057961447,-1,3.790118291,0,0.429711604,0.046039659,0.240740741,loops,"I have a text file with thousands of lines of data like the following: I can separate each ""double"" value just fine, but I'm having trouble adding each line to my user-defined class. In my main method, I created a list by: Where Pair is defined as: Now I'm trying to add items to this list. I tried: ""data.add(double, double)"" but that doesn't work. I tried creating a set method within the Pair class but it won't let me since ""first"" and ""second"" are declared as ""final"". I know I could just change them but I do want them to be final values. So how do I add an item to this list?"
2280,1368337740,0,0.8,2,0.033333333,4.304758659,0,0.530980094,1.477710906,1,4.304758659,0,0.482709176,0.064306035,0.277777778,loops,"As you have declared the as,you need to add objects to that. You need to create an instance of passing the double values to its constructor and then the instance to the.Like this : Please go through the documentation of, it provides you two methods to add elements to the individually.and."
2281,1368337920,0,0.666666667,2,0.033333333,4.226536851,0,0.399283378,1.097698778,1,4.226536851,0,0.362984889,0.047768921,0.277777778,loops,"Adding to what Noob has mentioned. List or any other collection in java does not work on primitives. Collections store objects. So you need to create the object of your class pair, which will hold the details of first and second attribute. You can store multiple line of read file represented by Pair object in your list as:"
2282,1364466360,0,0.8,2,0.033333333,3.930570027,0,0.368568215,0.898066321,1,3.930570027,0,0.335062014,0.03908145,0.277777778,loops,"Program uses a while loop menu in the main to request for the user command: If none of the commands you pick are actually commands on the menu then this happens: Whenever I add a new person or use any command that requires me to press return to finish entering a value I get the else statement and then the regular command request. So it looks like: When this happens. Not gonna post my full code on here, I'm afraid of it cause it's so much. Have the pastebins of them instead. Anyone know why this is happening?"
2283,1364467560,0,0.666666667,5,0.083333333,4.135450812,0,0.449667056,1.244448968,0,4.135450812,0,0.408788233,0.054155098,0.259259259,loops,"The problem is that something like doesn't read the new-line character, so the next returns an empty line. Replacing all occurrences of with should fix it. You can also do a after your last non-next method, but this is a bit messy. Some other things I'd recommend:"
2284,1364467440,0,0.857142857,1,0.016666667,4.162518339,0,0.332166491,0.646776482,0,4.162518339,0,0.301969537,0.028145986,0.259259259,loops,Maybe its leaving in the buffer at the end of the while loop and just before taking input again.MaybeThis can help remove it.
2285,1360558680,0,0.5,0,0,4.194815057,0,0.446863898,1.548575895,1,4.194815057,0,0.406239907,0.06738989,0.277777778,loops,"How would I go about excluding any day from my print outs that was a friday and the 13th day of the month.I'm attempting to write something along the lines of: if (dayofweek != 5 && dayofmonth != 13), then print.How could I implement that into the following code?"
2286,1360559340,0,0.888888889,0,0,4.349392625,0,0.423545349,1.707930045,1,4.349392625,0,0.385041226,0.074324558,0.277777778,loops,try
2287,1360559520,0,0.75,0,0,4.27185757,3.676440909,0.356945017,2.173021542,0,4.27185757,3.676440909,0.32449547,0.094564098,0.259259259,loops,"Using, you would just do:"
2288,1359440340,0,0.666666667,1,0.016666667,4.324562235,0,0.445108208,1.586829729,2,4.324562235,0,0.404643825,0.069054595,0.296296296,loops,"Hi there i'm creating a small game for school, but when i try to do this to fill out the x and y variables in this array i get a NPE.Could anyone help?"
2289,1359440460,0,0.8,2,0.033333333,4.161022839,0,0.361103931,0.950948091,1,4.161022839,0,0.328276301,0.041382723,0.277777778,loops,"does not initialize objects inside the array, it only creates array, so call constructor to creates"
2290,1359440700,0,0.666666667,3,0.05,4.210654545,0,0.363273014,1.403738966,-3,4.210654545,0,0.330248195,0.061086974,0.203703704,loops,"The statement will only initialize the array. It won't create objects. Inside the, you still have to call the constructor as Also, read more about. Its a to make."
2291,1359440520,0,0.666666667,0,0,4.28162987,0,0.674270681,1.791825764,-2,4.28162987,0,0.612973346,0.077975475,0.222222222,loops,"You have initialized but you did not create so there is no Object inside the array and by default null is initialized, so is actually which throws NPE."
2292,1359440520,0,0.6,0,0,4.212304136,4.334108053,1.1,1.430407196,-2,4.212304136,4.334108053,1,0.062247504,0.222222222,loops,You have created a an array of Gra with 10 elements. But each element in that array is currently pointing to null. You need to initialize those individual elements as Java's default value for Object is null. 
2293,1359440580,0,0.666666667,2,0.033333333,3.997731022,0,1.1,1.092766204,0,3.997731022,0,1,0.047554269,0.259259259,loops,Because you are just creating Array of type BySo by default this is . So first initialize them like Then do 
2294,1354118640,0,0.75,1,0.016666667,4.112640742,4.395691717,0.652066792,1.661180269,0,4.112640742,4.395691717,0.592787993,0.072290132,0.259259259,loops,I have a normal Database call that gathers information from my database. i use these informations to create my objects ( ) these objects are then added to a list and the list is then returned. Suddenly i discovered that my originally code did not work as intended because i created dublicates and so now i am trying to void that any dublicates are being created! But there is a problem! I am unable to loop through my list and check wether or not the object is already created! Here is my code: The execption i get from this is: ive tried to look up the execption atCan anyone help me fix this problem?
2295,1354119000,0,0.875,4,0.066666667,4.203372893,4.18350319,1.1,1.747942695,0,4.203372893,4.18350319,1,0.076065801,0.259259259,loops,"You're doing an add inside of your iteration.As per the spec, you're not allowed to modify the collection you're iterating over. The classic solution is to make a copy of the collection first and iterate over that instead.Another solution is to not use the iterator (the short foreach notation is using it implicitly) but to manually iterate using an index. A better solution would be to use a Set instead of a list (unless the order is important for you).That does mean you would have to implement equals and hashcode properly."
2296,1354119180,0,0.6,1,0.016666667,4.32245895,3.955291886,0.402207161,1.448623346,2,4.32245895,3.955291886,0.365642874,0.063040222,0.296296296,loops,Use set instead of List to avoid this problem. You can iterate on the same list that you want to modify.
2297,1345009440,0,0.666666667,1,0.016666667,4.230056487,4.501191126,0.36227562,1.441628704,2,4.230056487,4.501191126,0.329341473,0.062735834,0.296296296,loops,Okay so I am using the JavaMail library and I am trying to fetch certain message numbers. I want to do it efficiently and not have to loop twice over something��Η�_ Anyways my question to you is: How can I create an array that starts at index and ends at index without looping?
2298,1345010280,0,0.5,3,0.05,4.236710558,0,0.383885328,1.087355083,0,4.236710558,0,0.348986662,0.047318791,0.259259259,loops,"If you want to create and populate an array, you have basically three options: Vanilla Java, without extra libraries and whatnot, doesn't support a map function which would allow you to specify a function that would somehow auto-generate your values. Though, I really don't understand why you don't want to use a loop, especially for something trivial like this."
2299,1345009680,0,0.666666667,0,0,4.063285995,0,0.42917608,0.969443866,0,4.063285995,0,0.390160073,0.04218761,0.259259259,loops,
2300,1338564660,0,0.666666667,5,0.083333333,4.375335604,0,0.368188573,1.00981454,1,4.375335604,0,0.334716885,0.043944434,0.277777778,loops,"I have successfully completed, and no problems with the program, everything works just fine, except it does not show the the maximum and minimum price of the book. But, I do not want the program like this.Currently the program consists of pre-defined array that consists of book name, that is, whenever a user enters input for a book, the program shows the book name and price of the book. So, I am thinking of something different, that is without pre-storing the book names and prices in the array.Whatever name the user key-in for the book, that book name will be stored as an array along with the price. And the loop will be three times, that is after 1 input of book name and price, the user will again be prompted to enter book name, and last the the total number books and price will be displayed along with the maximum and minimum prices of the book, the user purchased. Can anyone help me with this?Please see my coding below:"
2301,1338564960,0,0.6,2,0.033333333,4.291056586,0,0.505787462,2.242777744,3,4.291056586,0,0.459806784,0.097599702,0.314814815,loops,That probably does not your question (which I have not really understood) but this is too long for a comment. You could start by replacing all your ifs by:
2302,1338565260,0,0.666666667,3,0.05,4.193245964,0,0.438648776,1.268867905,3,4.193245964,0,0.398771615,0.055217745,0.314814815,loops,"It's entirely possible I've misunderstood what you were asking, in which case, disregard everything below. Currently, you're comparing the currently iterated book to the next book, and incrimenting i twice in the for loop. Try this: You can do something similar for maximums: Of course, this assumes your list of books isn't empty."
2303,1338570720,0,0.75,1,0.016666667,4.258520889,4.37804161,0.539350086,1.650000348,5,4.258520889,4.37804161,0.49031826,0.071803612,0.351851852,loops,"Because you're using dynamic inputs, you can end up with any number of books, which is why you should not use arrays anymore. Their size cannot easily be changed so I suggest you change to instead. Furthermore, because your books and prices array are closely related, you may want to create your own Book object to store this information. For example: To make the whole thing dynamic, you essentially require a rewrite of most of your code, which I've done below. I'm not sure if I made a homework assignment here, but if I am, I strongly suggest that you read through the entire code to understand what it does."
2304,1338567120,0,0.75,1,0.016666667,4.244495847,0,0.635361497,1.141840912,1,4.244495847,0,0.577601361,0.049689869,0.277777778,loops,"I posted it a little late but here you go. I got rid of all thos if statements and used a switch, sorted your prices array and changed some of your looping. oops! I messed up. You wanted the cheapest book not the cheapest book price which is what I did. }"
2305,1337779080,0,0.5,4,0.066666667,4.598339576,4.548481407,0.711923366,3.024615546,-2,4.598339576,4.548481407,0.64720306,0.131623197,0.222222222,loops,"I made code to draw points (to look like stars) and i made it move but how do i have this animation repeat and not just stop after a few seconds? What's the best way to do this because i don'T want to waste resources on this animation (if it does not erase the points that have lost the screen); now i have this code but the loop is very obvios, does anyone know how i can fix this?"
2306,1337782860,0,0.666666667,4,0.066666667,4.437625553,0,1.1,1.757299786,0,4.437625553,0,1,0.076472997,0.259259259,loops,"I see that you are translating the whole set of stars (the ""points"" array) to give the movement effect. I guess after a while, the set of stars reach to end and your screen goes blank. (all stars are out of screen) I am assuming stars are sliding horizontally and z is your horizontal direction. The most efficient solution that comes to mind is to reset the position of the ""points"" to initial state when it reaches to end of screen. Make the set of stars distributed in an area that fits your screen size. And draw the stars for two times, second one is shifted for one screen width in the horizontal axis, in order to simulate continuity. I wrote a pseudo code below; It is probably faulty but it aims to give you the idea."
2307,1336055340,0,0.857142857,3,0.05,4.266250248,4.385030272,1.1,1.799945144,1,4.266250248,4.385030272,1,0.078328809,0.277777778,loops,"Several times I have come across cases where the for-each loop would cause problems, including exceptions and crashes, while the would work without any issues. This includes modifying the collection (which I know shouldn't happen on for-each, but don't know why) as well as other cases where I clone stuff. Cant recall any specific example atm I just got thinking about it. Isn't the for-each just a shortcut for the second loop type I pointed? Could someone explain exactly whats the difference there? "
2308,1336055640,0,0.5,8,0.133333333,4.366617543,4.441417191,1.1,1.507439612,2,4.366617543,4.441417191,1,0.065599749,0.296296296,loops," is just a syntactic sugar introduced in java 1.5. It uses iterator obtained from behind the scene.The only one reasonable difference you mentioned is collection modification during iteration. Yes, it is impossible. Collections cannot be modified during iteration using. The attempt causes. This is relevant for both cases (explicit and implicit usage of iterator).The only one exception is using (when it is supported). In this case iterator does not throw the exception.The reason is clear. Iterator cannot iterate collection that is being changed during iteration unless it knows about the change and can re-arrange itself. This is what happens when you are using."
2309,1336055460,0,0.666666667,3,0.05,4.742841546,0,0.581541542,3.079357268,2,4.742841546,0,0.528674129,0.13400541,0.296296296,loops,The problem is when in loop you an element. When using an iterator you have a method. When using you don't have a direct access to the underlying iterator and you can't call its method.Otherwise it is the same. Foreach doesn't cause more problems or crashes. You just can't remove an element.
2310,1331059800,0,0.6,2,0.033333333,4.148741325,4.110612132,1.1,1.126848573,1,4.148741325,4.110612132,1,0.049037443,0.277777778,loops," that I have to write code to check if a customers name is already in my txt file (Customers.txt). As you can see, I write my customers name ,every fourth line in my txt File.I would like to have the input of a customers name with SimpleInOutDialog en then that inputs needs to be compared with al the customers name in my txt file.How do I need to do this? The code that I already have is below. The changes need to be in be in getCustomer() Thanks!! Hi , Solved my problem , here is the solution:"
2311,1331060580,0,0.666666667,3,0.05,4.568598595,4.543446816,1.1,2.021565496,0,4.568598595,4.543446816,1,0.087973135,0.259259259,loops,Use a to store all of the names you read and then it's just to call the contains methode to see if the customer already exists. If the names are stored on the forth line the code should look like this
2312,1331058480,0,0.8,1,0.016666667,4.260115719,4.466633441,1.1,1.716866016,1,4.260115719,4.466633441,1,0.074713427,0.277777778,loops," that I have to arrange, when searching for a customer, arrange the while loop to only examine every fourth line read. This is the code I already have on this problem: Does anybody know what needs to be at the place of ""...""? Thanks!"
2313,1331058660,0,0.75,1,0.016666667,4.134634979,4.542677845,1.1,0.947768208,0,4.134634979,4.542677845,1,0.041244343,0.259259259,loops,"Just call br.readLine() 3 times at the end of the loop, discarding the output:"
2314,1331058660,0,0.5,0,0,4.407861388,4.606305839,1.1,1.272911847,2,4.407861388,4.606305839,1,0.055393727,0.296296296,loops,Something along the lines of
2315,1331058660,0,0.8,0,0,4.158941996,0,1.1,1.231931054,0,4.158941996,0,1,0.053610352,0.259259259,loops,
2316,1320619320,0,0.75,3,0.05,4.098399917,0,1.1,1.027893261,0,4.098399917,0,1,0.044731172,0.259259259,loops,I don'thaveany idea how to display the largest and smallest number after the user enter -1. Note:I also have to display the sum of all of this number and the average of this sum.Here's my code so far:
2317,1320619440,0,0.75,1,0.016666667,4.351096509,0,0.410734212,1.659222484,-1,4.351096509,0,0.373394738,0.072204935,0.240740741,loops,"Seems like schoolwork, but what you could do is making a var and checking in your while if the input number is higher or lower then the saved var. And"
2318,1320621480,0,0.666666667,0,0,4.244491779,4.550797761,0.534956822,1.956072335,-2,4.244491779,4.550797761,0.486324384,0.085123048,0.222222222,loops,"I would make the following changes: Try this: FYI: Math.min/max could be used instead of the ternary statements, but the above is the simplest java that will achieve the result."
2319,1320619440,0,0.8,0,0,4.216694465,0,1.1,1.365209761,0,4.216694465,0,1,0.059410285,0.259259259,loops,"You need to use an ""if"" statement."
2320,1320619560,0,0.666666667,1,0.016666667,4.339822444,4.144106551,0.687749915,1.35813237,0,4.339822444,4.144106551,0.625227195,0.059102296,0.259259259,loops,"Basically you need to check each all numbers with each other.Lets say we have numbers 1,2 and 3 here is the code: etc etc. I think you got idea"
2321,1404040680,0,0.666666667,6,0.1,4.256985073,0,0.442507151,1.411769629,0,4.256985073,0,0.402279228,0.061436447,0.259259259,loops,"This question is a follow-up from this linkThis is an application asking for a room's name then second prompt to ask for its dimensions to perform some calculations. right after everything has been done, the application should be able to return back to the first prompt asking for the name of room etc. And my main method running the application. Right now the application only returns to the second prompt instead of the first one so could you guys help me on this? Thanks in advance again guys!"
2322,1404041520,0,0.75,1,0.016666667,4.247249365,4.670129206,0.413279485,1.269885241,-4,4.247249365,4.670129206,0.375708623,0.055262017,0.185185185,loops,"You don't need to declare two scanners. You obviously had to include the first prompt into the outer while loop as well. ""Fixed"" code:"
2323,1404041640,0,0.5,0,0,3.803618359,0,0.405038027,0.512376554,0,3.803618359,0,0.368216388,0.02229726,0.259259259,loops,Try this:
2324,1380911340,0,0.666666667,3,0.05,4.180912893,3.690260391,0.355699927,0.969760537,2,4.180912893,3.690260391,0.32336357,0.042201391,0.296296296,loops,"I am trying to add rows to my table using a loop. The code I have is as follows: Using a hard coded table, this method returns a functional table. hard coded looks like: This code gives me no result. I am inserting it into a panel and it is not showing up in the panel I'm not sure why this is not working because all research I have done has pointed me to doing it like this... any help is appreciated, thanks!"
2325,1380913500,0,0.666666667,1,0.016666667,4.206845517,0,0.427477511,1.333279453,0,4.206845517,0,0.388615919,0.058020764,0.259259259,loops,"Here you should use Call by value and initialize Row and Column Objects for the table, Try this code"
2326,1327698600,0,0.625,2,0.033333333,4.19861835,0,0.430647052,0.649555698,1,4.19861835,0,0.39149732,0.02826693,0.277777778,loops,Im a beginner with java and i am following tutorials by Thenewboston on youtube.I wanted to go to a bit more advanced (in my opinion... but not really) things.So heres the code.I want to make it so that it repeats to the beginning so i can enter another number without restarting the program.I believe i have to use the return command but i am not sure where and how to.Thank you!
2327,1327699200,0,0.769230769,0,0,4.20636405,0,0.527568292,0.849585144,0,4.20636405,0,0.479607538,0.036971678,0.259259259,loops,
2328,1327699020,0,0.666666667,2,0.033333333,4.398344774,0,0.406731491,0.610125911,-1,4.398344774,0,0.369755901,0.026551051,0.240740741,loops,"like in C or C++ you could use a while statement , askin after the execution is the user want go to exit or not also you could use do..while"
2329,1327699260,0,0.75,0,0,3.71990258,4.18350319,0.40951344,0.413117305,-4,3.71990258,4.18350319,0.372284945,0.017977763,0.185185185,loops,Wrap your code around loop and use to come out of loop if your condition is true. 
2330,1327699320,0,0.8,3,0.05,4.335912872,0,0.486295211,0.903554607,-5,4.335912872,0,0.442086555,0.039320285,0.166666667,loops,"Something like this:Note: Assuming all inputs are double, otherwise this program may fail. This is not perfect example too, because even though you don't say continue while loop iterates. It may be good example for break."
2331,1395453420,0,0.75,4,0.066666667,4.331974831,3.676440909,0.573876394,0.44158025,-5,4.331974831,3.676440909,0.521705813,0.019216394,0.166666667,loops,I have been trying different variations of for loops and have no clue how to make these patterns: Pattern 1 Pattern 2 Pattern 3 Pattern 4 My code that almost matched pattern 1 is the following but doesn't work like the example above.
2332,1395456060,0,0.666666667,0,0,4.4347029,4.412591925,0.5500428,0.947430224,-3,4.4347029,4.412591925,0.500038909,0.041229635,0.203703704,loops,}
2333,1395455340,0,0.666666667,1,0.016666667,4.322508891,4.434922677,0.348884669,1.810782521,6,4.322508891,4.434922677,0.317167881,0.078800423,0.37037037,loops,"Your inner for loop will always count down to 1, because it keeps going until j is zero. Also, the number that the current row starts on will depend on the current row, because you used i in your assignment to j. To get pattern 1 both of those things will have to change."
2334,1395455400,0,0.583333333,0,0,4.333313988,4.59316972,0.340893717,2.846876282,3,4.333313988,4.59316972,0.309903379,0.123888458,0.314814815,loops,"Since you posted an attempt for pattern one, I'll tell you a solution for pattern one - Output is pattern 1 in your question,"
2335,1395456660,0,0.8,0,0,4.314201313,3.323231429,0.372628601,1.984408474,1,4.314201313,3.323231429,0.338753274,0.086356161,0.277777778,loops,
2336,1391423820,0,0.857142857,1,0.016666667,4.195327469,4.58219133,0.311511127,1.579665409,0,4.195327469,4.58219133,0.283191934,0.068742823,0.259259259,loops,"Im trying to draw a Chess board in java, and in order to do this I am starting with drawing vertical lines. I have it done, but instead of writing every line out I want to implement a loop. I am a beginner, so some advice would really be helpful! Thank you in advance. "
2337,1391423880,0,0.833333333,4,0.066666667,4.061147632,0,0.225396153,0.939524017,0,4.061147632,0,0.204905594,0.040885578,0.259259259,loops,"Replace the variying element with a loop variable, e.g. : Do this when you first get to the loop statement : Check this is true, if it is, execute the loop : Every time the loop executes, execute this afterwards. So, we are setting to 100, executing the loop and adding 100 to.If goes over 800, continue past the loop. This is not a nice way to draw to the UI Have your panel the method and use the graphics object passed in there to do your drawing this means drawing is only done when the panel is drawn.Then just call if you need to refresh it. As well as that if you are messing with the GUI you should probably put it inside the EDT thread so as to avoid multiple threads doing graphic operations (as they can interfere) This hands it off to a dedicated UI change thread queue."
2338,1391423940,0,0.75,2,0.033333333,4.086035337,0,0.451059897,1.084841825,0,4.086035337,0,0.410054452,0.047209421,0.259259259,loops,"But you should NOT call - this will sooner or later lead to rendering errors. There are many resources on the web that show how to do this properly, e.g. "
2339,1391424240,0,0.666666667,0,0,4.305871399,0,0.583982043,1.522520168,0,4.305871399,0,0.530892766,0.066256015,0.259259259,loops,
2340,1352485440,0,0.666666667,0,0,4.357216284,3.690260391,0.660062764,1.633126779,0,4.357216284,3.690260391,0.600057058,0.071069319,0.259259259,loops,How can to find the number of words in string without using loops in Java?
2341,1352491320,0,0.857142857,2,0.033333333,3.939470571,3.690260391,1.1,1.609437912,0,3.939470571,3.690260391,1,0.070038443,0.259259259,loops,"Try this. There are definitely no loops here (assuming does not iterate and does not make a copy), not even behind the scenes, except in the printing of course."
2342,1352485620,0,0.8,0,0,4.488262729,3.690260391,0.665019953,1.491831191,1,4.488262729,3.690260391,0.604563594,0.064920512,0.277777778,loops,"If you want to avoid loops, you'll have to use recursion."
2343,1352485740,0,0.8,1,0.016666667,4.452847704,0,1.1,1.260252694,0,4.452847704,0,1,0.054842834,0.259259259,loops,"Try something like this: Haven't tried if it works, but should."
2344,1352485560,0,0.75,0,0,4.33048322,4.470714374,0.546809674,3.489980006,9,4.33048322,4.470714374,0.497099704,0.151874616,0.425925926,loops,"1)You can use, and then get the length of the resulting array, but this will count anything that is not whitespace (e.g. numbers) as words 2)(you can tweak anything) between whitespace."
